eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
2044.33,23.17,93,0.0017575305,0.076822914,0.4175773,-0.003309722,0.004759703,0.9012835919857025,2114,270592,5258.273989905982,541184
2044.33,23.17,95,0.0014314189,0.06640625,0.37660202,-0.006827245,0.0017454416,0.9685807526111603,2115,270720,5260.959377310006,541440
2044.33,23.17,98,0.0027627314,0.104166664,0.40798748,-0.008536269,0.0038773038,0.9411881603300571,2116,270848,5263.562450700003,541696
2044.33,23.17,92,0.0022603667,0.0703125,0.29972777,-0.0016145306,0.003206053,0.9284602552652359,2117,270976,5266.344692658982,541952
2044.33,23.17,94,0.0018821446,0.0703125,0.39245844,-0.010004204,0.0047830925,0.8815578520298004,2118,271104,5269.069258764997,542208
2044.33,23.17,81,0.0021165153,0.091145836,0.32389638,-0.0019770265,0.0037563266,0.9087240397930145,2119,271232,5272.216233265004,542464
2044.33,23.17,89,0.0015594698,0.06640625,0.43970445,-0.004687913,0.0018522547,0.954008836299181,2120,271360,5275.09454708299,542720
2044.33,23.17,96,0.0018563233,0.065104164,0.3585637,-0.0008788281,0.0014400939,0.9503338746726513,2121,271488,5277.760491019988,542976
2044.33,23.17,95,0.0014880925,0.061197918,0.3252105,-0.0050366097,0.0067405826,0.8201010376214981,2122,271616,5280.444443087996,543232
2044.33,23.17,98,0.0013826553,0.057291668,0.4339846,-0.0034715198,0.0031634981,0.932220071554184,2123,271744,5283.047747859004,543488
2044.28,23.2,103,0.0013204034,0.0546875,0.4118289,-0.0027457688,0.037132513,0.46207815408706665,2124,271872,5285.519598034996,543744
2044.25,23.23,101,0.0015151337,0.07421875,0.41334975,-0.0067470917,0.01083116,0.8081354945898056,2125,272000,5288.033093660983,544000
2044.25,23.23,103,0.0010803773,0.059895832,0.343142,-0.006245745,0.0025654798,0.916494682431221,2126,272128,5290.500496452994,544256
2044.25,23.23,103,0.0015972932,0.065104164,0.40636817,-0.0061452664,0.0029191754,0.9298962578177452,2127,272256,5292.980794690986,544512
2044.25,23.23,105,0.0009512144,0.040364582,0.315466,-0.004512708,0.003973047,0.899029016494751,2128,272384,5295.417061669985,544768
2044.25,23.23,103,0.0028767593,0.0859375,0.34576568,-0.0062606186,0.0030799462,0.9224813431501389,2129,272512,5297.893677252985,545024
2044.25,23.23,102,0.0016111365,0.075520836,0.3241429,-0.0059578675,0.003978813,0.913676455616951,2130,272640,5300.382911650988,545280
2044.25,23.23,102,0.002582723,0.109375,0.44840658,-0.0062873713,0.0026016124,0.9571465216577053,2131,272768,5302.881882452988,545536
2044.25,23.23,103,0.0018736463,0.092447914,0.35912058,-0.0064954073,0.0023076686,0.9368760213255882,2132,272896,5305.361778624996,545792
2044.25,23.23,102,0.00076932553,0.040364582,0.360114,-0.0030673265,0.0026619677,0.9379363171756268,2133,273024,5307.864403799991,546048
2044.25,23.23,103,0.0028865924,0.063802086,0.33714995,-0.002199402,0.002335755,0.9529073350131512,2134,273152,5310.33070064499,546304
2044.25,23.23,104,0.0012210783,0.0546875,0.38133717,-0.0056914776,0.0030071593,0.949990525841713,2135,273280,5312.782936364994,546560
2044.25,23.23,96,0.0007540471,0.029947916,0.37424815,-0.0018703392,0.002995183,0.9274691939353943,2136,273408,5315.4284357709985,546816
2044.25,23.23,95,0.0010327786,0.049479168,0.35376117,-0.004368145,0.0042024935,0.8862157240509987,2137,273536,5318.120630725985,547072
2044.25,23.23,99,0.0024840236,0.078125,0.3236266,-0.003334631,0.0040362566,0.8939478695392609,2138,273664,5320.687581323,547328
2044.25,23.23,99,0.0015836073,0.071614586,0.434924,-0.0025924174,0.002591572,0.9489090405404568,2139,273792,5323.253662904986,547584
2044.26,23.26,97,0.0027737077,0.05859375,0.36114576,0.0005225123,0.044296082,0.29609280824661255,2140,273920,5325.885219764983,547840
2044.23,23.29,97,0.0012546931,0.065104164,0.4571474,-0.0031020362,0.038606044,0.12029486894607544,2141,274048,5328.512791490997,548096
2044.23,23.29,98,0.0016913688,0.05859375,0.29045007,-0.0033881431,0.0044302493,0.8652743548154831,2142,274176,5331.119469711004,548352
2044.23,23.29,99,0.0012822425,0.049479168,0.37952888,-0.0042007356,0.0031292716,0.9357188791036606,2143,274304,5333.70179485,548608
2044.23,23.29,95,0.0010856469,0.061197918,0.36681327,-0.005076898,0.002920477,0.9452330842614174,2144,274432,5336.39732092098,548864
2044.23,23.29,96,0.0012193626,0.049479168,0.362448,-0.002974123,0.0021487859,0.9507616758346558,2145,274560,5339.053367210989,549120
2044.23,23.29,96,0.0020764268,0.0703125,0.41443804,-0.0030571576,0.004723822,0.8870809972286224,2146,274688,5341.715579092997,549376
2044.23,23.29,97,0.0025021778,0.111979164,0.46605814,-0.0064205467,0.001529709,0.9708914253860712,2147,274816,5344.336368132994,549632
2044.23,23.29,94,0.0012713665,0.076822914,0.43793598,-0.0077802427,0.002798855,0.9466974623501301,2148,274944,5347.050042004994,549888
2044.23,23.29,93,0.0015699785,0.083333336,0.3928301,-0.0045200232,0.005394651,0.8166807889938354,2149,275072,5349.7936627639865,550144
2044.23,23.29,97,0.001265921,0.049479168,0.32557207,-0.002920632,0.0024491472,0.9487892761826515,2150,275200,5352.415032047982,550400
2044.23,23.29,96,0.0012367878,0.061197918,0.35321343,-0.004948882,0.0018562665,0.9473855644464493,2151,275328,5355.072474090994,550656
2044.23,23.29,96,0.002434204,0.1015625,0.33943093,-0.0051734964,0.0026254107,0.9311754181981087,2152,275456,5357.7228984639805,550912
2044.23,23.29,94,0.00056476187,0.02734375,0.38371825,-0.003936928,0.0036041497,0.9080174118280411,2153,275584,5360.4399720399815,551168
2044.23,23.29,96,0.0022803622,0.09375,0.3802072,-0.009594403,0.0033463405,0.9212579131126404,2154,275712,5363.087061539001,551424
2044.23,23.29,96,0.0008010347,0.040364582,0.3870876,-0.0033307103,0.0051790127,0.8731576651334763,2155,275840,5365.734630214982,551680
2044.22,23.29,92,0.0009694602,0.037760418,0.33738518,-0.0030030862,0.017918497,0.7404173314571381,2156,275968,5368.507398624992,551936
2044.25,23.3,94,0.0017975188,0.1015625,0.373047,-0.011637777,0.01898546,0.6742498874664307,2157,276096,5371.219086914003,552192
2044.25,23.3,94,0.0010608302,0.05078125,0.37459803,-0.0038939684,0.0031135913,0.9509628601372242,2158,276224,5373.916239626007,552448
2044.25,23.3,94,0.00085291005,0.040364582,0.33214477,-0.0049492684,0.0021132512,0.9475086741149426,2159,276352,5376.625204694981,552704
2044.25,23.3,94,0.0010729242,0.049479168,0.34084782,-0.0032191444,0.0027863355,0.9202395752072334,2160,276480,5379.3343699359975,552960
2044.25,23.3,95,0.0008974427,0.046875,0.35657132,-0.002388369,0.00420198,0.8914705365896225,2161,276608,5382.025966769987,553216
2044.25,23.3,101,0.0011107591,0.063802086,0.33426598,-0.0046857684,0.0024585736,0.954689547419548,2162,276736,5384.542776099988,553472
2044.25,23.3,98,0.0015606674,0.072916664,0.33431277,-0.0015714649,0.002726253,0.9434738308191299,2163,276864,5387.135586318007,553728
2044.25,23.3,94,0.001423324,0.053385418,0.35706255,-0.005345465,0.0034376162,0.9183942675590515,2164,276992,5389.844285317988,553984
2044.25,23.3,99,0.00069081667,0.04296875,0.30334666,-0.0053628753,0.006002506,0.8622555583715439,2165,277120,5392.430528305005,554240
2044.25,23.3,97,0.000551133,0.024739584,0.25614065,-0.0031254042,0.0020429401,0.9536773003637791,2166,277248,5395.059338939987,554496
2044.25,23.3,98,0.0013246867,0.065104164,0.28478107,-0.005401533,0.0028472766,0.9449967108666897,2167,277376,5397.668913968984,554752
2044.25,23.3,95,0.0009313745,0.0390625,0.3942128,-0.0023995074,0.0042079543,0.9222366437315941,2168,277504,5400.338619304006,555008
2044.25,23.3,93,0.0012217959,0.048177082,0.39857915,-0.00329756,0.001431419,0.9670508429408073,2169,277632,5403.089795760985,555264
2044.25,23.3,94,0.0020403212,0.072916664,0.37823403,-0.0051138047,0.0056613055,0.8585643321275711,2170,277760,5405.803025158995,555520
2044.25,23.3,91,0.0018272036,0.079427086,0.36819208,-0.00022031863,0.004650842,0.8576696813106537,2171,277888,5408.608675997995,555776
2044.27,23.33,94,0.0018339016,0.088541664,0.40412584,-0.004460948,0.038506094,0.4016116261482239,2172,278016,5411.320264574984,556032
2044.24,23.37,96,0.00086027937,0.045572918,0.47672644,-0.0020496068,0.03268161,-0.15595316886901855,2173,278144,5413.974359205982,556288
2044.24,23.37,96,0.0019831809,0.063802086,0.34671107,-0.0026564717,0.0048543955,0.8788131549954414,2174,278272,5416.624086778989,556544
2044.24,23.37,97,0.0012796853,0.059895832,0.4059929,-0.0035561637,0.0023851572,0.951755452901125,2175,278400,5419.259633598005,556800
2044.24,23.37,86,0.001278753,0.061197918,0.3800359,-0.0034236226,0.0036428173,0.9349454715847969,2176,278528,5422.233520398004,557056
2044.24,23.37,89,0.0028291326,0.109375,0.4449787,-0.0049180584,0.002989104,0.9299234673380852,2177,278656,5425.090311178006,557312
2044.24,23.37,99,0.0009974511,0.048177082,0.3968538,-0.0037529254,0.004028158,0.9034075364470482,2178,278784,5427.675675200007,557568
2044.24,23.37,99,0.0006826185,0.03125,0.39501366,-0.003333415,0.001546811,0.9679085537791252,2179,278912,5430.244308480003,557824
2044.24,23.37,97,0.0012918111,0.052083332,0.39937004,-0.005273391,0.0029101481,0.9111143872141838,2180,279040,5432.859209980001,558080
2044.24,23.37,97,0.0027848643,0.14192708,0.3880309,-0.008864035,0.007452673,0.8246064335107803,2181,279168,5435.486203209002,558336
2044.24,23.37,91,0.0012193286,0.072916664,0.3642235,-0.007750955,0.0033053954,0.9272236749529839,2182,279296,5438.276094925008,558592
2044.24,23.37,96,0.0011309587,0.049479168,0.31475475,-0.0068133106,0.002403707,0.9508785493671894,2183,279424,5440.928985974984,558848
2044.24,23.37,97,0.0015645749,0.067708336,0.46672764,-0.0017625004,0.0019514832,0.9547001160681248,2184,279552,5443.545920720004,559104
2044.24,23.37,97,0.0016997493,0.071614586,0.3521308,-0.006185652,0.0011788968,0.9667898826301098,2185,279680,5446.18556500299,559360
2044.24,23.37,97,0.00087110366,0.049479168,0.35179654,0.0008958271,0.004139111,0.8808040842413902,2186,279808,5448.811586717988,559616
2044.24,23.37,97,0.0027638187,0.102864586,0.34143293,-0.0060020736,0.0015551676,0.963480893522501,2187,279936,5451.440754760988,559872
2044.23,23.41,95,0.0023506053,0.092447914,0.33832726,-0.00570962,0.029355934,0.606429934501648,2188,280064,5454.124160757987,560128
2044.21,23.44,95,0.0019786833,0.118489586,0.43949625,-0.0071261115,0.014440469,0.6929109394550323,2189,280192,5456.805370254995,560384
2044.21,23.44,93,0.0009460985,0.046875,0.33856678,-0.0018104614,0.0012756649,0.9739804789423943,2190,280320,5459.5369303039915,560640
2044.21,23.44,96,0.0025254022,0.10546875,0.35503367,-0.0059872693,0.0023255404,0.9461338706314564,2191,280448,5462.200556008,560896
2044.21,23.44,97,0.0028936018,0.13802083,0.4253373,-0.006041436,0.004093477,0.8986416980624199,2192,280576,5464.8323770779825,561152
2044.21,23.44,95,0.0016231876,0.052083332,0.3429778,-0.0069642984,0.00324616,0.9344224706292152,2193,280704,5467.502907483984,561408
2044.21,23.44,93,0.00062375417,0.03515625,0.38429382,-0.0039701527,0.002213427,0.9518757276237011,2194,280832,5470.236932317988,561664
2044.21,23.44,89,0.0011488347,0.053385418,0.42580223,-0.008379791,0.004479641,0.9214731007814407,2195,280960,5473.082571890001,561920
2044.21,23.44,96,0.00092774705,0.04296875,0.39005947,-0.0027534093,0.00263453,0.9305887818336487,2196,281088,5475.730753357988,562176
2044.21,23.44,97,0.0013326044,0.06640625,0.40355518,-0.0043704617,0.0046080523,0.8730214834213257,2197,281216,5478.36526526598,562432
2044.21,23.44,98,0.0013651521,0.06640625,0.2948003,-0.0041160104,0.002235629,0.9534990563988686,2198,281344,5480.97686491799,562688
2044.21,23.44,98,0.0011653982,0.045572918,0.3897909,-0.0016123868,0.00167515,0.9534820877015591,2199,281472,5483.584682697983,562944
2044.21,23.44,96,0.004170221,0.18229167,0.45970201,-0.008682811,0.0025600388,0.9376598559319973,2200,281600,5486.232849514985,563200
2044.21,23.44,95,0.0016655261,0.072916664,0.3845677,-0.0032867205,0.002137464,0.95493408665061,2201,281728,5488.927941265982,563456
2044.21,23.44,95,0.0025560616,0.10546875,0.38073567,-0.004362918,0.003600452,0.9041793346405029,2202,281856,5491.621613975003,563712
2044.21,23.44,97,0.002197862,0.067708336,0.34508467,-0.007694612,0.00293566,0.9294543415307999,2203,281984,5494.244987118,563968
2044.19,23.46,96,0.0019548114,0.083333336,0.43428087,-0.0039906627,0.034817893,0.39173054695129395,2204,282112,5496.910447757982,564224
2044.18,23.45,93,0.0024072966,0.114583336,0.44427505,-0.00670003,0.012649234,0.6600789427757263,2205,282240,5499.635043335991,564480
2044.18,23.45,96,0.0016857596,0.079427086,0.36496398,-0.0051253526,0.0024104929,0.9524604454636574,2206,282368,5502.2828372649965,564736
2044.18,23.45,95,0.0025080494,0.091145836,0.32750174,-0.004307547,0.0020697464,0.9615476317703724,2207,282496,5504.950702384987,564992
2044.18,23.45,95,0.001841393,0.098958336,0.3669792,-0.007008282,0.0039939885,0.9212148860096931,2208,282624,5507.645277400996,565248
2044.18,23.45,97,0.0009974424,0.057291668,0.3348526,-0.0018959879,0.0051744017,0.8129987269639969,2209,282752,5510.2833158909925,565504
2044.18,23.45,98,0.00085451774,0.04296875,0.29764464,-0.0034213888,0.003719002,0.9157371446490288,2210,282880,5512.89104461798,565760
2044.18,23.45,98,0.0022583215,0.100260414,0.3833294,-0.0046339966,0.0031439476,0.919395811855793,2211,283008,5515.488484659989,566016
2044.18,23.45,93,0.0011256022,0.057291668,0.35321584,-0.008161048,0.0038226042,0.9111561104655266,2212,283136,5518.213232404989,566272
2044.18,23.45,95,0.0034487809,0.15885417,0.32212853,-0.007260341,0.0025967543,0.9470239765942097,2213,283264,5520.888147372985,566528
2044.18,23.45,95,0.001589504,0.065104164,0.32958478,-0.0012053737,0.0030382844,0.9389342702925205,2214,283392,5523.5697427999985,566784
2044.18,23.45,98,0.00059331453,0.028645834,0.26519784,-0.0042363373,0.0051409933,0.8589221388101578,2215,283520,5526.177606985002,567040
2044.18,23.45,94,0.0018194156,0.072916664,0.25822946,-0.0041111694,0.003725835,0.8890369161963463,2216,283648,5528.89899012298,567296
2044.18,23.45,96,0.0011520338,0.05859375,0.281719,-0.002393482,0.0017519371,0.968079499900341,2217,283776,5531.549606493005,567552
2044.18,23.45,97,0.0011751662,0.055989582,0.2610351,-0.0028722857,0.0035944209,0.8980750292539597,2218,283904,5534.176885886001,567808
2044.18,23.45,93,0.0012970754,0.071614586,0.34060514,-0.0057855994,0.002329811,0.9408500976860523,2219,284032,5536.906795658986,568064
2044.15,23.47,94,0.0062748343,0.17057292,0.2927025,-0.0055284514,0.016037881,0.7545687854290009,2220,284160,5539.614308408985,568320
2044.21,23.49,86,0.0030488174,0.108072914,0.34594718,-0.004197734,0.0085596135,0.7652212679386139,2221,284288,5542.5774255789875,568576
2044.21,23.49,77,0.0025138264,0.076822914,0.24442111,-0.0066151824,0.0023161615,0.9492393396794796,2222,284416,5545.90322033898,568832
2044.21,23.49,100,0.00076567027,0.0390625,0.29269984,-0.0030320957,0.0037993032,0.9064621329307556,2223,284544,5548.464407930995,569088
2044.21,23.49,95,0.002410919,0.083333336,0.28235438,-0.0038393263,0.003909942,0.8976125493645668,2224,284672,5551.133188574982,569344
2044.21,23.49,95,0.00070733955,0.036458332,0.21101527,-0.0028830112,0.0029466709,0.9472011849284172,2225,284800,5553.826139282988,569600
2044.21,23.49,95,0.0010892331,0.053385418,0.24809933,-0.0005087042,0.0034941102,0.9144266173243523,2226,284928,5556.517494087981,569856
2044.21,23.49,93,0.0022087977,0.06640625,0.2747873,-0.0060544047,0.0019893134,0.9577459990978241,2227,285056,5559.249312472995,570112
2044.21,23.49,94,0.0009069065,0.037760418,0.264743,-0.0041097817,0.0037772434,0.9116555154323578,2228,285184,5561.945580003987,570368
2044.21,23.49,97,0.0006815467,0.037760418,0.2704093,-0.004607978,0.001955377,0.9500347375869751,2229,285312,5564.583378176001,570624
2044.21,23.49,95,0.00062481145,0.040364582,0.25600073,-0.005551083,0.0014599906,0.967287827283144,2230,285440,5567.268941146001,570880
2044.21,23.49,98,0.0035418365,0.092447914,0.23432447,-0.008559437,0.002835526,0.9383186586201191,2231,285568,5569.856401027995,571136
2044.21,23.49,78,0.0032359902,0.08984375,0.24898833,-0.008801789,0.002486701,0.9264896735548973,2232,285696,5573.112305227987,571392
2044.21,23.49,103,0.0039894413,0.106770836,0.27122512,-0.006154835,0.0012178804,0.9738124385476112,2233,285824,5575.590193687996,571648
2044.21,23.49,107,0.0009628006,0.052083332,0.23991203,-0.0026732136,0.005626828,0.8806295767426491,2234,285952,5577.974990033981,571904
2044.21,23.49,106,0.0022151067,0.078125,0.30595154,-0.0019342271,0.0034120644,0.9217763245105743,2235,286080,5580.383562403993,572160
2044.21,23.56,96,0.0048956955,0.11328125,0.29494366,-0.0048155324,0.083332874,-0.1556851863861084,2236,286208,5583.028576997982,572416
2044.21,23.56,99,0.0014592655,0.079427086,0.3723344,-0.005766465,0.0065052477,0.8399524688720703,2237,286336,5585.5927608950005,572672
2044.21,23.56,96,0.0026469438,0.119791664,0.3002868,-0.006554119,0.0022345122,0.947290938347578,2238,286464,5588.250675023999,572928
2044.21,23.56,96,0.0007828399,0.05078125,0.26481077,-0.004601589,0.0027024855,0.9378073327243328,2239,286592,5590.9104212039965,573184
2044.21,23.56,96,0.0018662857,0.083333336,0.3013555,-0.0036070684,0.0029872053,0.9246077761054039,2240,286720,5593.551962889003,573440
2044.21,23.56,96,0.001049661,0.069010414,0.31341797,-0.002150644,0.004899124,0.8783313781023026,2241,286848,5596.203328664007,573696
2044.21,23.56,98,0.001934402,0.08203125,0.32920602,-0.0051030163,0.0034102406,0.9323002323508263,2242,286976,5598.791300004988,573952
2044.21,23.56,95,0.001364302,0.071614586,0.39561224,-0.003976502,0.0046648663,0.908340610563755,2243,287104,5601.483938322985,574208
2044.21,23.56,98,0.0012759799,0.05078125,0.30422387,-0.00091277366,0.0033699165,0.9178711995482445,2244,287232,5604.087824538001,574464
2044.21,23.56,96,0.0017458169,0.080729164,0.23939532,-0.005479466,0.0013768362,0.9658305607736111,2245,287360,5606.7314290259965,574720
2044.21,23.56,96,0.0010245988,0.063802086,0.26424232,-0.0033837494,0.002877226,0.9257004261016846,2246,287488,5609.383321103,574976
2044.21,23.56,96,0.00067772367,0.04296875,0.23506194,-0.0028828166,0.0040311175,0.8962997272610664,2247,287616,5612.024487960996,575232
2044.21,23.56,97,0.0017858199,0.0859375,0.32775262,-0.0068187383,0.0023406416,0.9446488730609417,2248,287744,5614.642044453998,575488
2044.21,23.56,98,0.001227501,0.06640625,0.31988278,-0.003740487,0.0016919146,0.9593262672424316,2249,287872,5617.247267478,575744
2044.21,23.56,91,0.00047849942,0.026041666,0.22827034,-0.0014279363,0.0065381653,0.8701339960098267,2250,288000,5620.033772683004,576000
2044.21,23.56,97,0.0005702032,0.03515625,0.20731656,-0.0035364693,0.005784571,0.7169220149517059,2251,288128,5622.668837888981,576256
2044.23,23.69,90,0.0036979646,0.13411458,0.32465193,-0.0023400274,0.039102677,0.6509599685668945,2252,288256,5625.509287833993,576512
2044.23,23.69,92,0.001733786,0.069010414,0.33490634,-0.007644107,0.007123114,0.8587415814399719,2253,288384,5628.2659562979825,576768
2044.23,23.69,97,0.0010134039,0.048177082,0.2232169,-0.0042904182,0.004725631,0.8919495046138763,2254,288512,5630.903404048993,577024
2044.23,23.69,96,0.0013376774,0.05078125,0.23167647,-0.0016223975,0.004642458,0.8852230831980705,2255,288640,5633.552367024007,577280
2044.23,23.69,94,0.0010192347,0.049479168,0.32327595,-0.004989213,0.0017392937,0.950986597687006,2256,288768,5636.250087524997,577536
2044.23,23.69,96,0.0025227768,0.076822914,0.32621732,-0.003700245,0.005557406,0.8381394445896149,2257,288896,5638.893539102981,577792
2044.23,23.69,97,0.0011179987,0.03125,0.31200492,-0.0027896345,0.004333353,0.901842013001442,2258,289024,5641.512774172996,578048
2044.23,23.69,97,0.0029247075,0.108072914,0.3969334,-0.006589785,0.0024182808,0.9314486160874367,2259,289152,5644.133839257993,578304
2044.23,23.69,96,0.0030396676,0.098958336,0.30021098,-0.005785758,0.004002301,0.904467947781086,2260,289280,5646.799621213984,578560
2044.23,23.69,96,0.00057131576,0.03515625,0.23139553,-0.0031225306,0.003680262,0.927085354924202,2261,289408,5649.455332443002,578816
2044.23,23.69,99,0.0009087217,0.037760418,0.23154573,0.00025207837,0.004316826,0.9008718654513359,2262,289536,5652.034293081,579072
2044.23,23.69,93,0.000622534,0.033854168,0.27637127,-0.0033632566,0.00234978,0.9498314149677753,2263,289664,5654.7618481389945,579328
2044.23,23.69,98,0.0017218449,0.080729164,0.3173057,-0.0049858084,0.0032645476,0.9076063930988312,2264,289792,5657.363248940994,579584
2044.23,23.69,101,0.0021141144,0.087239586,0.30083093,-0.0012026625,0.003213426,0.8986258432269096,2265,289920,5659.880049722997,579840
2044.23,23.69,98,0.0030394623,0.10546875,0.29712775,-0.004434497,0.004499784,0.8969983085989952,2266,290048,5662.478723364999,580096
2044.23,23.69,94,0.0015025189,0.067708336,0.32722503,-0.0073651373,0.006676674,0.8598450571298599,2267,290176,5665.201541858987,580352
2044.25,23.77,94,0.0033304386,0.098958336,0.3981144,3.6121113e-05,0.05595086,0.2579527497291565,2268,290304,5667.911015419988,580608
2044.25,23.77,95,0.00082492834,0.04296875,0.35919723,-0.00363343,0.0064940373,0.8900891244411469,2269,290432,5670.593312710989,580864
2044.25,23.77,96,0.0012925211,0.057291668,0.33501104,-0.0040355753,0.0032914581,0.9327211380004883,2270,290560,5673.2394364810025,581120
2044.25,23.77,95,0.0017244518,0.065104164,0.2727861,-0.009242321,0.0037364345,0.923709012567997,2271,290688,5675.9273166850035,581376
2044.25,23.77,98,0.00172364,0.080729164,0.30640405,-0.0057658628,0.004371091,0.8954530134797096,2272,290816,5678.533941578004,581632
2044.25,23.77,97,0.0011121543,0.046875,0.29730022,-0.0037544824,0.0048590573,0.8358717262744904,2273,290944,5681.147405989992,581888
2044.25,23.77,99,0.0025462185,0.100260414,0.3118811,-0.0022783782,0.0051366785,0.8588198274374008,2274,291072,5683.718531925988,582144
2044.25,23.77,98,0.0009924636,0.036458332,0.42268094,-0.0030482358,0.0025242795,0.9411727227270603,2275,291200,5686.314333524002,582400
2044.25,23.77,96,0.0014061941,0.069010414,0.31625053,-0.0063574947,0.0038200011,0.928333967924118,2276,291328,5688.975123276003,582656
2044.25,23.77,95,0.0020144563,0.078125,0.29422662,-0.00730611,0.0037468083,0.9248350113630295,2277,291456,5691.648787057988,582912
2044.25,23.77,94,0.0010153268,0.052083332,0.3110079,-0.0031835746,0.0022847313,0.9501471109688282,2278,291584,5694.367901521007,583168
2044.25,23.77,92,0.00014288566,0.0052083335,0.18421371,-0.002113999,0.0044267755,0.8240517228841782,2279,291712,5697.136178079003,583424
2044.25,23.77,88,0.00071507023,0.037760418,0.36683908,-0.0045992597,0.004556205,0.8868023604154587,2280,291840,5700.032556421007,583680
2044.25,23.77,85,0.0011051875,0.0390625,0.30388072,-0.002911789,0.0019754453,0.9475925303995609,2281,291968,5703.0202362279815,583936
2044.25,23.77,98,0.0029455915,0.091145836,0.2583941,-0.0050933515,0.0032443053,0.9361661672592163,2282,292096,5705.629881183006,584192
2044.25,23.77,87,0.0015642662,0.0546875,0.28199008,-0.003870599,0.0047064493,0.8484957367181778,2283,292224,5708.572741059994,584448
2044.2,23.88,89,0.0009790853,0.055989582,0.31647998,-0.0009219797,0.0573007,0.39491796493530273,2284,292352,5711.443122297991,584704
2044.2,23.88,95,0.0030464965,0.095052086,0.40298477,-0.005944978,0.0047901594,0.9060566127300262,2285,292480,5714.122747013986,584960
2044.2,23.88,95,0.0013555511,0.072916664,0.28473833,-0.0048702843,0.002106378,0.9442137368023396,2286,292608,5716.792901599983,585216
2044.2,23.88,94,0.001213444,0.059895832,0.3191369,-0.007919111,0.0022150213,0.9498062282800674,2287,292736,5719.504780307994,585472
2044.2,23.88,94,0.003236287,0.09765625,0.3583409,-0.009621044,0.0032560115,0.9248104840517044,2288,292864,5722.225729450991,585728
2044.2,23.88,102,0.0030925863,0.09765625,0.35445008,-0.0056132055,0.004866144,0.8714210391044617,2289,292992,5724.722110703995,585984
2044.2,23.88,95,0.0023265136,0.0703125,0.25862235,-0.0051904507,0.0022620568,0.9509986601769924,2290,293120,5727.40353761398,586240
2044.2,23.88,102,0.001085688,0.037760418,0.41380897,-0.003285011,0.002051935,0.9500730000436306,2291,293248,5729.897123925999,586496
2044.2,23.88,101,0.0019273761,0.1171875,0.39568087,-0.0045947027,0.004422352,0.9068034961819649,2292,293376,5732.430866042996,586752
2044.2,23.88,101,0.0014105617,0.061197918,0.31923753,-0.0050004036,0.006170426,0.8351147770881653,2293,293504,5734.9422124139965,587008
2044.2,23.88,102,0.0012501909,0.0625,0.41045317,-0.002343824,0.0064078537,0.8698091059923172,2294,293632,5737.446198764985,587264
2044.2,23.88,100,0.0012272097,0.06640625,0.26446864,-0.003168758,0.0019199868,0.9565231762826443,2295,293760,5740.004324093985,587520
2044.2,23.88,99,0.0011566362,0.05859375,0.36389008,-0.0066296645,0.002769949,0.9392173811793327,2296,293888,5742.57683724098,587776
2044.2,23.88,97,0.0028362777,0.109375,0.34987912,-0.003976259,0.002895112,0.9361310377717018,2297,294016,5745.200611487991,588032
2044.2,23.88,99,0.0016510221,0.104166664,0.31563756,-0.0041938215,0.0029878505,0.9478228203952312,2298,294144,5747.766714025987,588288
2044.2,23.88,100,0.0012671248,0.045572918,0.21909462,-0.006211141,0.0029419272,0.9259847700595856,2299,294272,5750.321590787993,588544
2044.22,23.97,97,0.0021716903,0.09765625,0.35885203,-0.007668451,0.02689414,0.5974568128585815,2300,294400,5752.947133534006,588800
2044.22,23.97,100,0.00095988,0.048177082,0.351915,-0.0060327463,0.0050254106,0.8596477061510086,2301,294528,5755.4977341329795,589056
2044.22,23.97,100,0.0016356027,0.059895832,0.20768087,-0.0071995785,0.0029076533,0.9387901797890663,2302,294656,5758.047705959005,589312
2044.22,23.97,97,0.0014838139,0.07421875,0.2574566,-0.005673393,0.0036139656,0.9207634627819061,2303,294784,5760.6778847879905,589568
2044.22,23.97,96,0.0023888536,0.065104164,0.23057444,-0.005943425,0.004213286,0.8596285134553909,2304,294912,5763.33244605799,589824
2044.22,23.97,98,0.0009715693,0.032552082,0.2047243,-0.0027372718,0.0034610194,0.9198849275708199,2305,295040,5765.924170365004,590080
2044.22,23.97,94,0.0014726645,0.05078125,0.22194283,-0.00644982,0.0024021675,0.9449059143662453,2306,295168,5768.637982975983,590336
2044.22,23.97,73,0.0017372956,0.05859375,0.27120063,-0.0029864544,0.003569118,0.9199972972273827,2307,295296,5772.115565925982,590592
2044.22,23.97,95,0.002284569,0.048177082,0.15091443,-0.0029514178,0.0027455508,0.933576337993145,2308,295424,5774.811680337996,590848
2044.22,23.97,99,0.0013228622,0.05859375,0.20274222,-0.0030153638,0.0042781634,0.8706526309251785,2309,295552,5777.3968898059975,591104
2044.22,23.97,90,0.0010404162,0.049479168,0.22639982,-0.002311529,0.0019338663,0.9481769427657127,2310,295680,5780.220660480001,591360
2044.22,23.97,95,0.0008502007,0.0390625,0.19476016,-0.001146669,0.0029131353,0.9285274967551231,2311,295808,5782.898580840003,591616
